"COUNTRY","Country","WEEK","Week number","GENDER","Gender","AGE","Age","VARIABLE","Variable","YEAR","Year","Value","Flag Codes","Flags"
"LUX","Luxembourg","11","11","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",21,,
"LUX","Luxembourg","11","11","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",12,,
"LUX","Luxembourg","11","11","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",2,,
"ISR","Israel","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",23.1,,
"ISR","Israel","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",8.9,,
"ISR","Israel","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",2,,
"ISR","Israel","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.1,,
"GBR","United Kingdom","29","29","TOTAL","Total","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",272,,
"GBR","United Kingdom","29","29","TOTAL","Total","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",295,,
"GBR","United Kingdom","29","29","TOTAL","Total","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",779,,
"GBR","United Kingdom","29","29","TOTAL","Total","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",74,,
"SVK","Slovak Republic","51","51","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",23.9,,
"SVK","Slovak Republic","51","51","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",23.6,,
"SVK","Slovak Republic","51","51","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",0.8,,
"NZL","New Zealand","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0.2,,
"NZL","New Zealand","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0,,
"NZL","New Zealand","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",17.5,,
"NZL","New Zealand","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",3.5,,
"KOR","Korea","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"KOR","Korea","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",51,,
"KOR","Korea","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",131,,
"KOR","Korea","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",1118,,
"LTU","Lithuania","7","7","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",9.4,,
"LTU","Lithuania","7","7","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",4.3,,
"LTU","Lithuania","7","7","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.9,,
"GRC","Greece","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"GRC","Greece","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",171,,
"GRC","Greece","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",714,,
"GRC","Greece","5","5","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",120,,
"IRL","Ireland","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",14,,
"IRL","Ireland","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",38,,
"IRL","Ireland","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",24,,
"IRL","Ireland","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",17,,
"USA","United States","16","16","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",22.4,,
"USA","United States","16","16","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",7.7,,
"USA","United States","16","16","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",2.4,,
"USA","United States","16","16","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",2,,
"ISL","Iceland","24","24","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"ISL","Iceland","24","24","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0,,
"ISL","Iceland","24","24","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",3.5,,
"ESP","Spain","34","34","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",3.9,,
"ESP","Spain","34","34","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",7.8,,
"ESP","Spain","34","34","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",3.7,,
"AUS","Australia","29","29","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0.5,,
"AUS","Australia","29","29","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0.1,,
"AUS","Australia","29","29","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",14.6,,
"AUS","Australia","29","29","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",2.3,,
"GBR","United Kingdom","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",1.4,,
"GBR","United Kingdom","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",5.7,,
"GBR","United Kingdom","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",5,,
"GBR","United Kingdom","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.3,,
"HUN","Hungary","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",5.1,,
"HUN","Hungary","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",4.5,,
"HUN","Hungary","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",4.3,,
"HUN","Hungary","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.1,,
"ESP","Spain","11","11","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",4.8,,
"ESP","Spain","11","11","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",7.3,,
"ESP","Spain","11","11","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",4.4,,
"ESP","Spain","11","11","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.4,,
"GBR","United Kingdom","34","34","MALE","Males","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"GBR","United Kingdom","34","34","MALE","Males","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2021","2021",22,,
"GBR","United Kingdom","34","34","MALE","Males","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2022","2022",1,,
"GBR","United Kingdom","34","34","MALE","Males","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2023","2023",2,,
"NZL","New Zealand","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"NZL","New Zealand","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",7,,
"NZL","New Zealand","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",0,,
"NZL","New Zealand","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",38,,
"ITA","Italy","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",4884,,
"ITA","Italy","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",451,,
"ITA","Italy","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",641,,
"ITA","Italy","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",176,,
"LTU","Lithuania","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",15,,
"LTU","Lithuania","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",170,,
"LTU","Lithuania","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",13,,
"LTU","Lithuania","40","40","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",3,,
"AUS","Australia","6","6","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"AUS","Australia","6","6","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0,,
"AUS","Australia","6","6","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",12.2,,
"AUS","Australia","6","6","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",3,,
"ISL","Iceland","3","3","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",0,,
"ISL","Iceland","3","3","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",0,,
"CHE","Switzerland","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",635,,
"CHE","Switzerland","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",75,,
"CHE","Switzerland","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",21,,
"CHE","Switzerland","46","46","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",17,,
"USA","United States","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",0,,
"USA","United States","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",26028,,
"USA","United States","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",15155,,
"USA","United States","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",3878,,
"USA","United States","1","1","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2024","2024",2033,,
"GBR","United Kingdom","34","34","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",60,,
"GBR","United Kingdom","34","34","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",337,,
"GBR","United Kingdom","34","34","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",232,,
"GBR","United Kingdom","34","34","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",137,,
"GBR","United Kingdom","19","19","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",2060,,
"GBR","United Kingdom","19","19","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",64,,
"GBR","United Kingdom","19","19","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",353,,
"GBR","United Kingdom","19","19","FEMALE","Females","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",143,,
"LVA","Latvia","26","26","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"LVA","Latvia","26","26","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",2.6,,
"LVA","Latvia","26","26","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",1.2,,
"LVA","Latvia","26","26","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.4,,
"GBR","United Kingdom","11","11","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2020","2020",1,,
"GBR","United Kingdom","11","11","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2021","2021",442,,
"GBR","United Kingdom","11","11","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2022","2022",416,,
"GBR","United Kingdom","11","11","MALE","Males","Y_GE65","65 and over","COVIDNB","COVID-19 deaths (number)","2023","2023",287,,
"NZL","New Zealand","39","39","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"NZL","New Zealand","39","39","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",0,,
"NZL","New Zealand","39","39","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",0,,
"NZL","New Zealand","39","39","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",2.5,,
"NLD","Netherlands","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0.8,,
"NLD","Netherlands","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",1.2,,
"NLD","Netherlands","33","33","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",0.8,,
"LTU","Lithuania","36","36","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",0,,
"LTU","Lithuania","36","36","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",13,,
"LTU","Lithuania","36","36","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",0,,
"LTU","Lithuania","36","36","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0,,
"GBR","United Kingdom","20","20","TOTAL","Total","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2020","2020",36,,
"GBR","United Kingdom","20","20","TOTAL","Total","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2021","2021",3,,
"GBR","United Kingdom","20","20","TOTAL","Total","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2022","2022",10,,
"GBR","United Kingdom","20","20","TOTAL","Total","Y0T44","0 to 44","COVIDNB","COVID-19 deaths (number)","2023","2023",3,,
"LUX","Luxembourg","43","43","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",13,,
"LUX","Luxembourg","43","43","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",6,,
"LUX","Luxembourg","43","43","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",2,,
"AUS","Australia","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",3,,
"AUS","Australia","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",1.5,,
"AUS","Australia","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",6.4,,
"AUS","Australia","35","35","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",1.1,,
"GBR","United Kingdom","34","34","TOTAL","Total","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2020","2020",19,,
"GBR","United Kingdom","34","34","TOTAL","Total","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2021","2021",154,,
"GBR","United Kingdom","34","34","TOTAL","Total","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2022","2022",40,,
"GBR","United Kingdom","34","34","TOTAL","Total","Y45T64","45 to 64","COVIDNB","COVID-19 deaths (number)","2023","2023",16,,
"AUT","Austria","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",4.4,,
"AUT","Austria","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",6.5,,
"AUT","Austria","41","41","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",4.9,,
"FRA","France","28","28","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",1.3,,
"FRA","France","28","28","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",1.1,,
"FRA","France","28","28","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",4.7,,
"ISR","Israel","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",21,,
"ISR","Israel","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",7,,
"ISR","Israel","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",23,,
"ISR","Israel","20","20","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",16,,
"LTU","Lithuania","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2020","2020",1.8,,
"LTU","Lithuania","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2021","2021",8.4,,
"LTU","Lithuania","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2022","2022",2.6,,
"LTU","Lithuania","13","13","TOTAL","Total","TOTAL","Total","COVIDPC","COVID-19 deaths (% of All-cause deaths)","2023","2023",0.3,,
"PRT","Portugal","30","30","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2020","2020",29,,
"PRT","Portugal","30","30","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2021","2021",79,,
"PRT","Portugal","30","30","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2022","2022",70,,
"PRT","Portugal","30","30","TOTAL","Total","TOTAL","Total","COVIDNB","COVID-19 deaths (number)","2023","2023",37,,
